branch	name	FractionOverlaps	event	final_name
internal_1	CHRNB2	1.0	gain	CHRNB2 +
internal_1	PYGO2	1.0	gain	PYGO2 +
internal_1	EFNA4	1.0	gain	EFNA4 +
internal_1	MTX1	1.0	gain	MTX1 +
internal_1	ASH1L	1.0	gain	ASH1L +
internal_1	RIT1	1.0	gain	RIT1 +
internal_1	KIAA0907	1.0	gain	KIAA0907 +
internal_1	MRPL24	1.0	gain	MRPL24 +
internal_1	ETV3	1.0	gain	ETV3 +
internal_1	CD5L	1.0	gain	CD5L +
internal_1	KIRREL	1.0	gain	KIRREL +
internal_1	CD1D	1.0	gain	CD1D +
internal_1	CD1A	1.0	gain	CD1A +
internal_1	SPTA1	1.0	gain	SPTA1 +
internal_1	KCNJ9	1.0	gain	KCNJ9 +
internal_1	ATP1A2	1.0	gain	ATP1A2 +
internal_1	ATP1A4	1.0	gain	ATP1A4 +
internal_1	VANGL2	1.0	gain	VANGL2 +
internal_1	CD84	1.0	gain	CD84 +
internal_1	SLAMF1	1.0	gain	SLAMF1 +
internal_1	NIT1	1.0	gain	NIT1 +
internal_1	MPZ	1.0	gain	MPZ +
internal_1	NUF2	1.0	gain	NUF2 +
internal_1	RXRG	1.0	gain	RXRG +
internal_1	BLZF1	1.0	gain	BLZF1 +
internal_1	SELP	1.0	gain	SELP +
internal_1	PRRX1	1.0	gain	PRRX1 +
internal_1	PRRC2C	1.0	gain	PRRC2C +
internal_1	ZBTB37	1.0	gain	ZBTB37 +
internal_1	ASTN1	1.0	gain	ASTN1 +
internal_1	RASAL2	1.0	gain	RASAL2 +
internal_1	ABL2	1.0	gain	ABL2 +
internal_1	TOR1AIP1	1.0	gain	TOR1AIP1 +
internal_1	XPR1	1.0	gain	XPR1 +
internal_1	MR1	1.0	gain	MR1 +
internal_1	CACNA1E	1.0	gain	CACNA1E +
internal_1	RNF2	1.0	gain	RNF2 +
internal_1	IVNS1ABP	1.0	gain	IVNS1ABP +
internal_1	HMCN1	1.0	gain	HMCN1 +
internal_1	CDC73	1.0	gain	CDC73 +
internal_1	B3GALT2	1.0	gain	B3GALT2 +
internal_1	KCNT2	1.0	gain	KCNT2 +
internal_1	CFHR4	1.0	gain	CFHR4 +
internal_1	C1orf53	1.0	gain	C1orf53 +
internal_1	IGFN1	1.0	gain	IGFN1 +
internal_1	ELF3	1.0	gain	ELF3 +
internal_1	UBE2T	1.0	gain	UBE2T +
internal_1	PPP1R12B	1.0	gain	PPP1R12B +
internal_1	PPFIA4	1.0	gain	PPFIA4 +
internal_1	PLEKHA6	1.0	gain	PLEKHA6 +
internal_1	NFASC	1.0	gain	NFASC +
internal_1	NUCKS1	1.0	gain	NUCKS1 +
internal_1	AVPR1B	1.0	gain	AVPR1B +
internal_1	CR1	1.0	gain	CR1 +
internal_1	PLXNA2	1.0	gain	PLXNA2 +
internal_1	IRF6	1.0	gain	IRF6 +
internal_1	SLC30A1	1.0	gain	SLC30A1 +
internal_1	INTS7	1.0	gain	INTS7 +
internal_1	NENF	1.0	gain	NENF +
internal_1	BATF3	1.0	gain	BATF3 +
internal_1	GPATCH2	1.0	gain	GPATCH2 +
internal_1	SPATA17	1.0	gain	SPATA17 +
internal_1	CAPN2	1.0	gain	CAPN2 +
internal_1	ENAH	1.0	gain	ENAH +
internal_1	TMEM63A	1.0	gain	TMEM63A +
internal_1	ACBD3	1.0	gain	ACBD3 +
internal_1	LIN9	1.0	gain	LIN9 +
internal_1	ZNF678	1.0	gain	ZNF678 +
internal_1	TRIM67	1.0	gain	TRIM67 +
internal_1	IRF2BP2	1.0	gain	IRF2BP2 +
internal_1	ARID4B	1.0	gain	ARID4B +
internal_1	GNG4	1.0	gain	GNG4 +
internal_1	GPR137B	1.0	gain	GPR137B +
internal_1	RYR2	1.0	gain	RYR2 +
internal_1	RGS7	1.0	gain	RGS7 +
internal_1	ZBTB18	1.0	gain	ZBTB18 +
internal_1	SCCPDH	1.0	gain	SCCPDH +
internal_1	OR2T35	1.0	gain	OR2T35 +
internal_1	CNTN6	1.0	gain	CNTN6 +
internal_1	IL5RA	1.0	gain	IL5RA +
internal_1	THUMPD3	1.0	gain	THUMPD3 +
internal_1	CAMK1	1.0	gain	CAMK1 +
internal_1	VHL	1.0	gain	VHL +
internal_1	RAF1	1.0	gain	RAF1 +
internal_1	FBLN2	1.0	gain	FBLN2 +
internal_1	CHCHD4	1.0	gain	CHCHD4 +
internal_1	KAT2B	1.0	gain	KAT2B +
internal_1	TOP2B	1.0	gain	TOP2B +
internal_1	SLC4A7	1.0	gain	SLC4A7 +
internal_1	EOMES	1.0	gain	EOMES +
internal_1	TGFBR2	1.0	gain	TGFBR2 +
internal_1	CLASP2	1.0	gain	CLASP2 +
internal_1	ARPP21	1.0	gain	ARPP21 +
internal_1	STAC	1.0	gain	STAC +
internal_1	MLH1	1.0	gain	MLH1 +
internal_1	MYD88	1.0	gain	MYD88 +
internal_1	SCN5A	1.0	gain	SCN5A +
internal_1	SCN10A	1.0	gain	SCN10A +
internal_1	CTNNB1	1.0	gain	CTNNB1 +
internal_1	CYP8B1	1.0	gain	CYP8B1 +
internal_1	ZKSCAN7	1.0	gain	ZKSCAN7 +
internal_1	SETD2	1.0	gain	SETD2 +
internal_1	CDC25A	1.0	gain	CDC25A +
internal_1	DALRD3	1.0	gain	DALRD3 +
internal_1	KLHDC8B	1.0	gain	KLHDC8B +
internal_1	CCDC36	1.0	gain	CCDC36 +
internal_1	RHOA	1.0	gain	RHOA +
internal_1	NICN1	1.0	gain	NICN1 +
internal_1	RBM5	1.0	gain	RBM5 +
internal_1	RBM15B	1.0	gain	RBM15B +
internal_1	IQCF2	1.0	gain	IQCF2 +
internal_1	PCBP4	1.0	gain	PCBP4 +
internal_1	ACY1	1.0	gain	ACY1 +
internal_1	TLR9	1.0	gain	TLR9 +
internal_1	TWF2	1.0	gain	TWF2 +
internal_1	BAP1	1.0	gain	BAP1 +
internal_1	PBRM1	1.0	gain	PBRM1 +
internal_1	GLT8D1	1.0	gain	GLT8D1 +
internal_1	SPCS1	1.0	gain	SPCS1 +
internal_1	PRKCD	1.0	gain	PRKCD +
internal_1	CACNA1D	1.0	gain	CACNA1D +
internal_1	ERC2	1.0	gain	ERC2 +
internal_1	HESX1	1.0	gain	HESX1 +
internal_1	ARF4	1.0	gain	ARF4 +
internal_1	DENND6A	1.0	gain	DENND6A +
internal_1	PXK	1.0	gain	PXK +
internal_1	CADPS	1.0	gain	CADPS +
internal_1	PSMD6	1.0	gain	PSMD6 +
internal_1	FAM19A1	1.0	gain	FAM19A1 +
internal_1	ZNF717	1.0	gain	ZNF717 +
internal_1	ROBO2	1.0	gain	ROBO2 +
internal_1	GBE1	1.0	gain	GBE1 +
internal_1	ZNF654	1.0	gain	ZNF654 +
internal_1	EPHA3	1.0	gain	EPHA3 +
internal_1	EPHA6	1.0	gain	EPHA6 +
internal_1	OR5AC2	1.0	gain	OR5AC2 +
internal_1	TFG	1.0	gain	TFG +
internal_1	SENP7	1.0	gain	SENP7 +
internal_1	ZBTB11	1.0	gain	ZBTB11 +
internal_1	ZBTB20	1.0	gain	ZBTB20 +
internal_1	POGLUT1	1.0	gain	POGLUT1 +
internal_1	GSK3B	1.0	gain	GSK3B +
internal_1	GTF2E1	1.0	gain	GTF2E1 +
internal_1	STXBP5L	1.0	gain	STXBP5L +
internal_1	KPNA1	1.0	gain	KPNA1 +
internal_1	DIRC2	1.0	gain	DIRC2 +
internal_1	SEC22A	1.0	gain	SEC22A +
internal_1	KALRN	1.0	gain	KALRN +
internal_1	GATA2	1.0	gain	GATA2 +
internal_1	C3orf27	1.0	gain	C3orf27 +
internal_1	ISY1	1.0	gain	ISY1 +
internal_1	EPHB1	1.0	gain	EPHB1 +
internal_1	STAG1	1.0	gain	STAG1 +
internal_1	PIK3CB	1.0	gain	PIK3CB +
internal_1	RASA2	1.0	gain	RASA2 +
internal_1	TFDP2	1.0	gain	TFDP2 +
internal_1	ATR	1.0	gain	ATR +
internal_1	SLC9A9	1.0	gain	SLC9A9 +
internal_1	CPB1	1.0	gain	CPB1 +
internal_1	HPS3	1.0	gain	HPS3 +
internal_1	TSC22D2	1.0	gain	TSC22D2 +
internal_1	SIAH2	1.0	gain	SIAH2 +
internal_1	SUCNR1	1.0	gain	SUCNR1 +
internal_1	MBNL1	1.0	gain	MBNL1 +
internal_1	DHX36	1.0	gain	DHX36 +
internal_1	MME	1.0	gain	MME +
internal_1	RSRC1	1.0	gain	RSRC1 +
internal_1	MLF1	1.0	gain	MLF1 +
internal_1	SCHIP1	1.0	gain	SCHIP1 +
internal_1	SMC4	1.0	gain	SMC4 +
internal_1	TRIM59	1.0	gain	TRIM59 +
internal_1	KPNA4	1.0	gain	KPNA4 +
internal_1	B3GALNT1	1.0	gain	B3GALNT1 +
internal_1	NMD3	1.0	gain	NMD3 +
internal_1	GOLIM4	1.0	gain	GOLIM4 +
internal_1	MECOM	1.0	gain	MECOM +
internal_1	PHC3	1.0	gain	PHC3 +
internal_1	PRKCI	1.0	gain	PRKCI +
internal_1	EIF5A2	1.0	gain	EIF5A2 +
internal_1	TNIK	1.0	gain	TNIK +
internal_1	NAALADL2	1.0	gain	NAALADL2 +
internal_1	TBL1XR1	1.0	gain	TBL1XR1 +
internal_1	KCNMB2	1.0	gain	KCNMB2 +
internal_1	PIK3CA	1.0	gain	PIK3CA +
internal_1	GNB4	1.0	gain	GNB4 +
internal_1	CCDC39	1.0	gain	CCDC39 +
internal_1	FXR1	1.0	gain	FXR1 +
internal_1	B3GNT5	1.0	gain	B3GNT5 +
internal_1	CHRD	1.0	gain	CHRD +
internal_1	MAP3K13	1.0	gain	MAP3K13 +
internal_1	TRA2B	1.0	gain	TRA2B +
internal_1	RTP1	1.0	gain	RTP1 +
internal_1	OSTN	1.0	gain	OSTN +
internal_1	MB21D2	1.0	gain	MB21D2 +
internal_1	HRASLS	1.0	gain	HRASLS +
internal_1	MUC20	1.0	gain	MUC20 +
internal_1	DLG1	1.0	gain	DLG1 +
internal_1	ZNF732	1.0	gain	ZNF732 +
internal_1	SLBP	1.0	gain	SLBP +
internal_1	FGFR3	1.0	gain	FGFR3 +
internal_1	RGS12	1.0	gain	RGS12 +
internal_1	MSX1	1.0	gain	MSX1 +
internal_1	STK32B	1.0	gain	STK32B +
internal_1	HTRA3	1.0	gain	HTRA3 +
internal_1	CPEB2	1.0	gain	CPEB2 +
internal_1	FGFBP1	1.0	gain	FGFBP1 +
internal_1	KCNIP4	1.0	gain	KCNIP4 +
internal_1	DHX15	1.0	gain	DHX15 +
internal_1	TRIP13	1.0	gain	TRIP13 +
internal_1	ADAMTS16	1.0	gain	ADAMTS16 +
internal_1	UBE2QL1	1.0	gain	UBE2QL1 +
internal_1	FAM173B	1.0	gain	FAM173B +
internal_1	TRIO	1.0	gain	TRIO +
internal_1	MARCH11	1.0	gain	MARCH11 +
internal_1	CDH12	1.0	gain	CDH12 +
internal_1	CDH10	1.0	gain	CDH10 +
internal_1	ZFR	1.0	gain	ZFR +
internal_1	CAPSL	1.0	gain	CAPSL +
internal_1	LMBRD2	1.0	gain	LMBRD2 +
internal_1	RANBP3L	1.0	gain	RANBP3L +
internal_1	NIPBL	1.0	gain	NIPBL +
internal_1	C5orf28	1.0	gain	C5orf28 +
internal_1	ARL15	1.0	gain	ARL15 +
internal_1	DDX4	1.0	gain	DDX4 +
internal_1	MAP3K1	1.0	gain	MAP3K1 +
internal_1	PLK2	1.0	gain	PLK2 +
internal_1	TRIM23	1.0	gain	TRIM23 +
internal_1	PIK3R1	1.0	gain	PIK3R1 +
internal_1	TNPO1	1.0	gain	TNPO1 +
internal_1	PAPD4	1.0	gain	PAPD4 +
internal_1	MSH3	1.0	gain	MSH3 +
internal_1	RASGRF2	1.0	gain	RASGRF2 +
internal_1	RASA1	1.0	gain	RASA1 +
internal_1	MEF2C	1.0	gain	MEF2C +
internal_1	ARRDC3	1.0	gain	ARRDC3 +
internal_1	CAST	1.0	gain	CAST +
internal_1	FBXL17	1.0	gain	FBXL17 +
internal_1	EPB41L4A	1.0	gain	EPB41L4A +
internal_1	APC	1.0	gain	APC +
internal_1	SRP19	1.0	gain	SRP19 +
internal_1	KCNN2	1.0	gain	KCNN2 +
internal_1	ZNF608	1.0	gain	ZNF608 +
internal_1	SLC12A2	1.0	gain	SLC12A2 +
internal_1	FBN2	1.0	gain	FBN2 +
internal_1	ADAMTS19	1.0	gain	ADAMTS19 +
internal_1	RAPGEF6	1.0	gain	RAPGEF6 +
internal_1	AFF4	1.0	gain	AFF4 +
internal_1	TCF7	1.0	gain	TCF7 +
internal_1	CDKL3	1.0	gain	CDKL3 +
internal_1	MYOT	1.0	gain	MYOT +
internal_1	NME5	1.0	gain	NME5 +
internal_1	FAM53C	1.0	gain	FAM53C +
internal_1	KDM3B	1.0	gain	KDM3B +
internal_1	CTNNA1	1.0	gain	CTNNA1 +
internal_1	CXXC5	1.0	gain	CXXC5 +
internal_1	HBEGF	1.0	gain	HBEGF +
internal_1	IK	1.0	gain	IK +
internal_1	HARS2	1.0	gain	HARS2 +
internal_1	HDAC3	1.0	gain	HDAC3 +
internal_1	ARAP3	1.0	gain	ARAP3 +
internal_1	NDFIP1	1.0	gain	NDFIP1 +
internal_1	ARHGAP26	1.0	gain	ARHGAP26 +
internal_1	NR3C1	1.0	gain	NR3C1 +
internal_1	KCTD16	1.0	gain	KCTD16 +
internal_1	GRXCR2	1.0	gain	GRXCR2 +
internal_1	RBM27	1.0	gain	RBM27 +
internal_1	POU4F3	1.0	gain	POU4F3 +
internal_1	TCERG1	1.0	gain	TCERG1 +
internal_1	JAKMIP2	1.0	gain	JAKMIP2 +
internal_1	GRPEL2	1.0	gain	GRPEL2 +
internal_1	IL17B	1.0	gain	IL17B +
internal_1	PDE6A	1.0	gain	PDE6A +
internal_1	ANXA6	1.0	gain	ANXA6 +
internal_1	SPARC	1.0	gain	SPARC +
internal_1	LARP1	1.0	gain	LARP1 +
internal_1	ITK	1.0	gain	ITK +
internal_1	LSM11	1.0	gain	LSM11 +
internal_1	ADRA1B	1.0	gain	ADRA1B +
internal_1	GABRA6	1.0	gain	GABRA6 +
internal_1	GABRA1	1.0	gain	GABRA1 +
internal_1	GABRG2	1.0	gain	GABRG2 +
internal_1	WWC1	1.0	gain	WWC1 +
internal_1	PANK3	1.0	gain	PANK3 +
internal_1	NPM1	1.0	gain	NPM1 +
internal_1	FBXW11	1.0	gain	FBXW11 +
internal_1	CPEB4	1.0	gain	CPEB4 +
internal_1	HMP19	1.0	gain	HMP19 +
internal_1	HIGD2A	1.0	gain	HIGD2A +
internal_1	NSD1	1.0	gain	NSD1 +
internal_1	FAM153A	1.0	gain	FAM153A +
internal_1	ZFP2	1.0	gain	ZFP2 +
internal_1	ZNF454	1.0	gain	ZNF454 +
internal_1	CNOT6	1.0	gain	CNOT6 +
internal_1	NEDD9	1.0	gain	NEDD9 +
internal_1	MCUR1	1.0	gain	MCUR1 +
internal_1	MRS2	1.0	gain	MRS2 +
internal_1	HIST1H2AA	1.0	gain	HIST1H2AA +
internal_1	HIST1H3B	1.0	gain	HIST1H3B +
internal_1	HIST1H2BF	1.0	gain	HIST1H2BF +
internal_1	BTN3A2	1.0	gain	BTN3A2 +
internal_1	CCND3	1.0	gain	CCND3 +
internal_1	PRPH2	1.0	gain	PRPH2 +
internal_1	ZNF318	1.0	gain	ZNF318 +
internal_1	HSP90AB1	1.0	gain	HSP90AB1 +
internal_1	SLC35B2	1.0	gain	SLC35B2 +
internal_1	TMEM151B	1.0	gain	TMEM151B +
internal_1	DEFB114	1.0	gain	DEFB114 +
internal_1	DEFB113	1.0	gain	DEFB113 +
internal_1	TINAG	1.0	gain	TINAG +
internal_1	HCRTR2	1.0	gain	HCRTR2 +
internal_1	BMP5	1.0	gain	BMP5 +
internal_1	COL21A1	1.0	gain	COL21A1 +
internal_1	DST	1.0	gain	DST +
internal_1	ZNF451	1.0	gain	ZNF451 +
internal_1	COL9A1	1.0	gain	COL9A1 +
internal_1	FAM135A	1.0	gain	FAM135A +
internal_1	SMAP1	1.0	gain	SMAP1 +
internal_1	RIMS1	1.0	gain	RIMS1 +
internal_1	KCNQ5	1.0	gain	KCNQ5 +
internal_1	OOEP	1.0	gain	OOEP +
internal_1	MTO1	1.0	gain	MTO1 +
internal_1	EEF1A1	1.0	gain	EEF1A1 +
internal_1	COL12A1	1.0	gain	COL12A1 +
internal_1	TMEM30A	1.0	gain	TMEM30A +
internal_1	SENP6	1.0	gain	SENP6 +
internal_1	MYO6	1.0	gain	MYO6 +
internal_1	PHIP	1.0	gain	PHIP +
internal_1	SH3BGRL2	1.0	gain	SH3BGRL2 +
internal_1	TTK	1.0	gain	TTK +
internal_1	DOPEY1	1.0	gain	DOPEY1 +
internal_1	PRSS35	1.0	gain	PRSS35 +
internal_1	SNAP91	1.0	gain	SNAP91 +
internal_1	TBX18	1.0	gain	TBX18 +
internal_1	HTR1E	1.0	gain	HTR1E +
internal_1	ZNF292	1.0	gain	ZNF292 +
internal_1	GABRR2	1.0	gain	GABRR2 +
internal_1	EPHA7	1.0	gain	EPHA7 +
internal_1	MANEA	1.0	gain	MANEA +
internal_1	ASCC3	1.0	gain	ASCC3 +
internal_1	LIN28B	1.0	gain	LIN28B +
internal_1	ATG5	1.0	gain	ATG5 +
internal_1	RTN4IP1	1.0	gain	RTN4IP1 +
internal_1	C6orf203	1.0	gain	C6orf203 +
internal_1	SEC63	1.0	gain	SEC63 +
internal_1	MICAL1	1.0	gain	MICAL1 +
internal_1	ZBTB24	1.0	gain	ZBTB24 +
internal_1	DDO	1.0	gain	DDO +
internal_1	GTF3C6	1.0	gain	GTF3C6 +
internal_1	SLC16A10	1.0	gain	SLC16A10 +
internal_1	HDAC2	1.0	gain	HDAC2 +
internal_1	HS3ST5	1.0	gain	HS3ST5 +
internal_1	SLC35F1	1.0	gain	SLC35F1 +
internal_1	PLN	1.0	gain	PLN +
internal_1	FAM184A	1.0	gain	FAM184A +
internal_1	GJA1	1.0	gain	GJA1 +
internal_1	TRDN	1.0	gain	TRDN +
internal_1	RNF217	1.0	gain	RNF217 +
internal_1	PTPRK	0.9880031745111397	gain	PTPRK +
internal_1	CSMD1	1.0	gain	CSMD1 +
internal_1	MCPH1	1.0	gain	MCPH1 +
internal_1	SPAG11A	1.0	gain	SPAG11A +
internal_1	XKR6	1.0	gain	XKR6 +
internal_1	TUSC3	1.0	gain	TUSC3 +
internal_1	MICU3	1.0	gain	MICU3 +
internal_1	PPP3CC	1.0	gain	PPP3CC +
internal_1	KIAA1967	1.0	gain	KIAA1967 +
internal_1	TNFRSF10C	1.0	gain	TNFRSF10C +
internal_1	EBF2	1.0	gain	EBF2 +
internal_1	PNOC	1.0	gain	PNOC +
internal_1	ZNF395	1.0	gain	ZNF395 +
internal_1	HMBOX1	1.0	gain	HMBOX1 +
internal_1	PPP2CB	1.0	gain	PPP2CB +
internal_1	LETM2	1.0	gain	LETM2 +
internal_1	KAT6A	1.0	gain	KAT6A +
internal_1	HOOK3	1.0	gain	HOOK3 +
internal_1	SNTG1	1.0	gain	SNTG1 +
internal_1	PCMTD1	1.0	gain	PCMTD1 +
internal_1	SOX17	1.0	gain	SOX17 +
internal_1	UBXN2B	1.0	gain	UBXN2B +
internal_1	TOX	1.0	gain	TOX +
internal_1	MYBL1	1.0	gain	MYBL1 +
internal_1	CPA6	1.0	gain	CPA6 +
internal_1	PREX2	1.0	gain	PREX2 +
internal_1	C8orf34	1.0	gain	C8orf34 +
internal_1	NCOA2	1.0	gain	NCOA2 +
internal_1	STAU2	1.0	gain	STAU2 +
internal_1	TMEM70	1.0	gain	TMEM70 +
internal_1	LY96	1.0	gain	LY96 +
internal_1	CRISPLD1	1.0	gain	CRISPLD1 +
internal_1	ZFHX4	1.0	gain	ZFHX4 +
internal_1	PEX2	1.0	gain	PEX2 +
internal_1	RALYL	1.0	gain	RALYL +
internal_1	E2F5	1.0	gain	E2F5 +
internal_1	SLC7A13	1.0	gain	SLC7A13 +
internal_1	WWP1	1.0	gain	WWP1 +
internal_1	CNBD1	1.0	gain	CNBD1 +
internal_1	NECAB1	1.0	gain	NECAB1 +
internal_1	TMEM55A	1.0	gain	TMEM55A +
internal_1	SLC26A7	1.0	gain	SLC26A7 +
internal_1	RUNX1T1	1.0	gain	RUNX1T1 +
internal_1	ESRP1	1.0	gain	ESRP1 +
internal_1	DPY19L4	1.0	gain	DPY19L4 +
internal_1	INTS8	1.0	gain	INTS8 +
internal_1	C8orf37	1.0	gain	C8orf37 +
internal_1	KCNS2	1.0	gain	KCNS2 +
internal_1	RGS22	1.0	gain	RGS22 +
internal_1	ANKRD46	1.0	gain	ANKRD46 +
internal_1	UBR5	1.0	gain	UBR5 +
internal_1	ODF1	1.0	gain	ODF1 +
internal_1	FZD6	1.0	gain	FZD6 +
internal_1	RIMS2	1.0	gain	RIMS2 +
internal_1	DPYS	1.0	gain	DPYS +
internal_1	LRP12	1.0	gain	LRP12 +
internal_1	OXR1	1.0	gain	OXR1 +
internal_1	RSPO2	1.0	gain	RSPO2 +
internal_1	KCNV1	1.0	gain	KCNV1 +
internal_1	CSMD3	1.0	gain	CSMD3 +
internal_1	TRPS1	1.0	gain	TRPS1 +
internal_1	RAD21	1.0	gain	RAD21 +
internal_1	COL14A1	1.0	gain	COL14A1 +
internal_1	HAS2	1.0	gain	HAS2 +
internal_1	ATAD2	1.0	gain	ATAD2 +
internal_1	MYC	1.0	gain	MYC +
internal_1	ASAP1	1.0	gain	ASAP1 +
internal_1	PHF20L1	1.0	gain	PHF20L1 +
internal_1	COL22A1	1.0	gain	COL22A1 +
internal_1	DENND3	1.0	gain	DENND3 +
internal_1	PSCA	1.0	gain	PSCA +
internal_1	LY6D	1.0	gain	LY6D +
internal_1	NRBP2	1.0	gain	NRBP2 +
internal_1	C8orf33	1.0	gain	C8orf33 +
internal_1	SMARCA2	1.0	gain	SMARCA2 +
internal_1	MLANA	1.0	gain	MLANA +
internal_1	TYRP1	1.0	gain	TYRP1 +
internal_1	PSIP1	1.0	gain	PSIP1 +
internal_1	CCDC171	1.0	gain	CCDC171 +
internal_1	BNC2	1.0	gain	BNC2 +
internal_1	CNTLN	1.0	gain	CNTLN +
internal_1	HAUS6	1.0	gain	HAUS6 +
internal_1	DENND4C	1.0	gain	DENND4C +
