sample_id	chrom	start	end	cn_a	cn_b	is_gain	is_loss	is_wgd	is_normal	is_clonal
OV03-04_Bl_B01	chr3	19	20	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr3	20	21	4	0	False	False	False	True	True
OV03-04_Bl_B01	chr3	21	22	4	0	False	False	False	True	True
OV03-04_Bl_B01	chr3	22	23	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr3	23	24	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr3	24	25	2	2	False	False	False	False	False
OV03-04_Bl_B01	chr3	25	26	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr3	26	27	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr3	27	28	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr3	28	29	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr3	29	30	4	0	False	False	False	True	True
OV03-04_Bl_B01	chr3	30	31	3	2	False	False	False	True	True
OV03-04_Bl_B01	chr3	31	32	3	2	False	False	False	True	True
OV03-04_Bl_B01	chr3	32	33	3	2	False	False	False	True	True
OV03-04_Bl_B01	chr3	33	34	3	2	False	False	False	True	True
OV03-04_Bl_B01	chr3	34	35	3	2	False	False	False	True	True
OV03-04_Bl_B01	chr3	35	36	3	2	False	False	False	True	True
OV03-04_Bl_B01	chr3	36	37	3	2	False	False	False	True	True
OV03-04_Bl_B01	chr3	37	38	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr3	38	39	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr3	39	40	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr3	40	41	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr3	41	42	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr3	42	43	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr3	43	44	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr4	0	1	3	0	False	False	False	True	True
OV03-04_Bl_B01	chr4	1	2	3	0	False	False	False	False	False
OV03-04_Bl_B01	chr4	2	3	3	0	False	False	False	True	True
OV03-04_Bl_B01	chr4	3	4	3	0	False	False	False	True	True
OV03-04_Bl_B01	chr4	4	5	3	0	False	False	False	True	True
OV03-04_Bl_B01	chr4	5	6	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr4	6	7	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr4	7	8	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr5	0	1	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr5	1	2	2	2	False	False	False	False	False
OV03-04_Bl_B01	chr5	2	3	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr5	3	4	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr5	4	5	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr5	5	6	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr5	6	7	4	0	False	False	False	True	True
OV03-04_Bl_B01	chr5	7	8	4	0	False	False	False	True	True
OV03-04_Bl_B01	chr5	8	9	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr5	9	10	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr5	10	11	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr5	11	12	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr5	12	13	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr5	13	14	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr5	14	15	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr5	15	16	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr5	16	17	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr6	0	1	1	1	False	False	False	True	True
OV03-04_Bl_B01	chr6	1	2	1	1	False	False	False	True	True
OV03-04_Bl_B01	chr6	2	3	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr6	3	4	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr6	4	5	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr6	5	6	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr6	6	7	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr6	7	8	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr6	8	9	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr6	9	10	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr6	10	11	2	1	False	False	False	False	False
OV03-04_Bl_B01	chr6	11	12	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr6	12	13	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr6	13	14	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr6	14	15	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr6	15	16	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr6	16	17	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr6	17	18	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr6	18	19	3	0	False	False	False	True	True
OV03-04_Bl_B01	chr6	19	20	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	0	1	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	1	2	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	2	3	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	3	4	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	4	5	4	0	False	False	False	True	True
OV03-04_Bl_B01	chr7	5	6	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	6	7	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	7	8	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	8	9	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	9	10	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	10	11	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	11	12	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	12	13	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	13	14	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	14	15	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	15	16	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	16	17	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	17	18	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	18	19	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	19	20	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	20	21	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	21	22	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr7	22	23	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr8	0	1	3	0	False	False	False	True	True
OV03-04_Bl_B01	chr8	1	2	3	0	False	False	False	True	True
OV03-04_Bl_B01	chr8	2	3	3	0	False	False	False	True	True
OV03-04_Bl_B01	chr8	3	4	3	0	False	False	False	True	True
OV03-04_Bl_B01	chr8	4	5	3	0	False	False	False	True	True
OV03-04_Bl_B01	chr8	5	6	3	2	False	False	False	True	True
OV03-04_Bl_B01	chr8	6	7	3	2	False	False	False	True	True
OV03-04_Bl_B01	chr8	7	8	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr8	8	9	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr8	9	10	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr8	10	11	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr8	11	12	2	2	False	False	False	False	False
OV03-04_Bl_B01	chr8	12	13	2	2	False	False	False	False	False
OV03-04_Bl_B01	chr8	13	14	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr8	14	15	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr8	15	16	3	2	False	False	False	False	False
OV03-04_Bl_B01	chr8	16	17	3	2	False	False	False	False	False
OV03-04_Bl_B01	chr8	17	18	3	1	False	False	False	True	True
OV03-04_Bl_B01	chr8	18	19	3	1	False	False	False	True	True
OV03-04_Bl_B01	chr8	19	20	3	1	False	False	False	True	True
OV03-04_Bl_B01	chr8	20	21	3	1	False	False	False	True	True
OV03-04_Bl_B01	chr8	21	22	3	1	False	False	False	True	True
OV03-04_Bl_B01	chr8	22	23	3	1	False	False	False	True	True
OV03-04_Bl_B01	chr8	23	24	3	1	False	False	False	True	True
OV03-04_Bl_B01	chr8	24	25	3	1	False	False	False	True	True
OV03-04_Bl_B01	chr8	25	26	3	1	False	False	False	True	True
OV03-04_Bl_B01	chr8	26	27	3	1	False	False	False	True	True
OV03-04_Bl_B01	chr9	0	1	4	0	False	False	False	True	True
OV03-04_Bl_B01	chr9	1	2	4	0	False	False	False	True	True
OV03-04_Bl_B01	chr9	2	3	4	0	False	False	False	True	True
OV03-04_Bl_B01	chr9	3	4	4	0	False	False	False	True	True
OV03-04_Bl_B01	chr9	4	5	4	0	False	False	False	True	True
OV03-04_Bl_B01	chr9	5	6	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr9	6	7	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr9	7	8	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr9	8	9	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr9	9	10	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr9	10	11	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr9	11	12	3	0	False	False	False	True	True
OV03-04_Bl_B01	chr9	12	13	3	0	False	False	False	True	True
OV03-04_Bl_B01	chr9	13	14	3	0	False	False	False	True	True
OV03-04_Bl_B01	chr10	0	1	3	0	False	False	False	True	True
OV03-04_Bl_B01	chr10	1	2	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr10	2	3	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr10	3	4	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr10	4	5	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr10	5	6	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr10	6	7	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr10	7	8	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr10	8	9	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr10	9	10	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr10	10	11	4	0	False	False	False	True	True
OV03-04_Bl_B01	chr10	11	12	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr10	12	13	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr10	13	14	1	0	False	False	False	True	True
OV03-04_Bl_B01	chr10	14	15	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr10	15	16	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr10	16	17	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr10	17	18	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr10	18	19	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr10	19	20	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr10	20	21	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr10	21	22	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr10	22	23	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr10	23	24	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr11	0	1	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr11	1	2	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr11	2	3	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr11	3	4	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr11	4	5	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr11	5	6	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr11	6	7	4	0	False	False	False	True	True
OV03-04_Bl_B01	chr11	7	8	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr11	8	9	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr11	9	10	4	0	False	False	False	True	True
OV03-04_Bl_B01	chr11	10	11	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr11	11	12	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr11	12	13	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr11	13	14	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr11	14	15	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr11	15	16	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr11	16	17	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr11	17	18	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr11	18	19	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr11	19	20	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr11	20	21	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr11	21	22	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr11	22	23	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr11	23	24	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr11	24	25	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr11	25	26	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr11	26	27	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr12	0	1	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	1	2	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	2	3	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	3	4	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	4	5	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	5	6	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	6	7	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	7	8	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	8	9	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	9	10	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	10	11	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	11	12	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	12	13	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	13	14	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	14	15	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	15	16	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	16	17	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	17	18	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	18	19	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	19	20	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr12	20	21	4	0	False	False	False	False	False
OV03-04_Bl_B01	chr12	21	22	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr13	0	1	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr13	1	2	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr13	2	3	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr13	3	4	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr13	4	5	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr13	5	6	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr13	6	7	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr13	7	8	4	0	False	False	False	True	True
OV03-04_Bl_B01	chr13	8	9	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr14	0	1	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr14	1	2	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr14	2	3	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr14	3	4	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr14	4	5	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr14	5	6	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr14	6	7	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr15	0	1	1	1	False	False	False	True	True
OV03-04_Bl_B01	chr15	1	2	1	1	False	False	False	True	True
OV03-04_Bl_B01	chr15	2	3	1	1	False	False	False	True	True
OV03-04_Bl_B01	chr15	3	4	1	1	False	False	False	True	True
OV03-04_Bl_B01	chr15	4	5	1	1	False	False	False	True	True
OV03-04_Bl_B01	chr16	0	1	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr16	1	2	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr16	2	3	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr16	3	4	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr16	4	5	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr16	5	6	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr16	6	7	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr17	0	1	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr17	1	2	0	0	False	False	False	True	True
OV03-04_Bl_B01	chr17	2	3	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr17	3	4	3	0	False	False	False	True	True
OV03-04_Bl_B01	chr17	4	5	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr17	5	6	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr18	0	1	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr18	1	2	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr18	2	3	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr18	3	4	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr18	4	5	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr18	5	6	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr18	6	7	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr18	7	8	3	0	False	False	False	True	True
OV03-04_Bl_B01	chr18	8	9	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr18	9	10	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr19	0	1	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr19	1	2	3	1	False	False	False	False	False
OV03-04_Bl_B01	chr19	2	3	4	2	False	False	False	False	False
OV03-04_Bl_B01	chr19	3	4	4	2	False	False	False	False	False
OV03-04_Bl_B01	chr19	4	5	4	2	False	False	False	False	False
OV03-04_Bl_B01	chr19	5	6	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr19	6	7	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr19	7	8	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr19	8	9	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr19	9	10	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr19	10	11	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr19	11	12	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr19	12	13	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr19	13	14	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr19	14	15	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr19	15	16	4	1	False	False	False	False	False
OV03-04_Bl_B01	chr19	16	17	4	1	False	False	False	True	True
OV03-04_Bl_B01	chr19	17	18	3	2	False	False	False	True	True
OV03-04_Bl_B01	chr19	18	19	3	2	False	False	False	False	False
OV03-04_Bl_B01	chr19	19	20	4	2	False	False	False	True	True
OV03-04_Bl_B01	chr19	20	21	4	2	False	False	False	True	True
OV03-04_Bl_B01	chr19	21	22	4	2	False	False	False	True	True
OV03-04_Bl_B01	chr19	22	23	4	2	False	False	False	True	True
OV03-04_Bl_B01	chr19	23	24	4	2	False	False	False	False	False
OV03-04_Bl_B01	chr19	24	25	3	1	False	False	False	True	True
OV03-04_Bl_B01	chr19	25	26	3	1	False	False	False	True	True
OV03-04_Bl_B01	chr19	26	27	3	1	False	False	False	True	True
OV03-04_Bl_B01	chr19	27	28	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr19	28	29	4	1	False	False	False	True	True
OV03-04_Bl_B01	chr19	29	30	4	1	False	False	False	True	True
OV03-04_Bl_B01	chr19	30	31	4	1	False	False	False	True	True
OV03-04_Bl_B01	chr19	31	32	4	1	False	False	False	True	True
OV03-04_Bl_B01	chr19	32	33	4	1	False	False	False	True	True
OV03-04_Bl_B01	chr19	33	34	4	1	False	False	False	True	True
OV03-04_Bl_B01	chr19	34	35	4	1	False	False	False	True	True
OV03-04_Bl_B01	chr19	35	36	4	1	False	False	False	True	True
OV03-04_Bl_B01	chr19	36	37	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr19	37	38	2	0	False	False	False	True	True
OV03-04_Bl_B01	chr20	0	1	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr20	1	2	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr20	2	3	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr20	3	4	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr20	4	5	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr20	5	6	2	2	False	False	False	True	True
OV03-04_Bl_B01	chr20	6	7	3	0	False	False	False	True	True
OV03-04_Bl_B01	chr20	7	8	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr20	8	9	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr20	9	10	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr21	0	1	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr21	1	2	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr21	2	3	2	1	False	False	False	True	True
OV03-04_Bl_B01	chr21	3	4	1	1	False	False	False	False	False
OV03-04_Bl_B01	chr22	0	1	2	0	False	False	False	True	True
OV03-04_Bl_B03	chr1	0	1	2	0	False	False	False	True	True
OV03-04_Bl_B03	chr1	1	2	4	0	False	False	False	True	True
OV03-04_Bl_B03	chr1	2	3	2	0	False	False	False	True	True
OV03-04_Bl_B03	chr1	3	4	2	0	False	False	False	True	True
OV03-04_Bl_B03	chr1	4	5	2	0	False	False	False	True	True
